"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.000189678792248374
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,1.14308647081239e-10
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,9.29025312297887e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,9.08843535825932e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,5.40442007187895e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,7.4360653256051e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,2.12609022885873e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2030,0.051413542030889
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,4.40593927187644e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.000242465542503225
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,1.01600576237255e-10
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.0387954839701312
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.000808723064951908
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,7.67664533620766e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,1.17969733723619e-10
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,8.56353019970383e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.000131098932329187
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,6.82315204141447e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,1.35174020855575e-05
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,2.06579854293355e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,1.98864413673986e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.000146994112690632
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,9.64243618775016e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,7.5485897925003e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,7.23293112763239e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,4.65320743625792e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,5.8294035146772e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,1.65120037173213e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2035,0.0402481126221266
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,3.50839308572572e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,0.000190828140277804
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,8.18009059204036e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,0.0300330618764491
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,0.000622714705317099
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,6.2634102422471e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,9.47325275445953e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,6.45180208226928e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,9.94107348150841e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,5.46945926929388e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,1.099675469625e-05
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,1.64803803022492e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,1.58645170775316e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,0.000114533733632727
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,8.07193854310394e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,6.05678967914797e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,5.8144723426014e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,3.9900676072038e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,4.56096214024998e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,1.28302824086052e-11
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2040,0.0311601700926597
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,2.80315929176235e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,0.000150321581435957
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,6.55663755104645e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,0.0231688190456329
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,0.000480506777452094
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,5.07328355336676e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,7.55560877186173e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,4.87530843838449e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,7.51040676869761e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,4.37854877932587e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,8.91287317804994e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,1.31417793318287e-07
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,1.26635921893649e-05
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,8.96058918594086e-05
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,6.72528414788791e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,4.82134128963893e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,4.68822486587692e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,3.41305884863518e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,3.56345403085633e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,9.97493538271586e-12
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2045,0.0240444769774885
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,2.1147925455848e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,0.000111797149867099
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,4.94871991242106e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,0.0168057372366008
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,0.000350618835538268
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,3.85747944878027e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,5.65425765014231e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,3.49010407670453e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,5.3459508877065e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,3.30167825641154e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,6.79497658724621e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,9.87965607025947e-08
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,9.53786421206177e-06
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,6.63453652899187e-05
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,5.27117257657996e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,3.60490348800299e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,3.56299075052065e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,2.74994272396543e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,2.62475975599265e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,7.32943792020193e-12
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2050,0.0174485697491569
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,1.6856174285483e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,8.79048568622996e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,3.94785383942077e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,0.0128324508063141
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,0.000270899644957159
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,3.09235121893505e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,4.46607661385437e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.64931197301742e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,4.00712124251075e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.62940739178529e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,5.46879504698709e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,7.84507917337092e-08
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,7.58871753615155e-06
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,5.20007461352959e-05
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,4.35686918797875e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.84294720039971e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.85961840093878e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.33809783786716e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,2.04544749767559e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,5.70481617214458e-12
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2055,0.0133317219322277
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,1.33897168074944e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,6.90784676006396e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,3.14632584469611e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,0.00977424961752959
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,0.000209340172511995
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.46877258087211e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,3.51616626906002e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.01079603899763e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.98882530892768e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.08916545477766e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,4.38954660090549e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,6.20761613651988e-08
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,6.02986277235951e-06
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,4.07670669688606e-05
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,3.58734885498481e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.23523691462043e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,2.28813856583729e-11
"WITCH 6.0","SSP2_ce_narrow","ssa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,1.98048972835098e-11
"WITCH 6.0","SSP2_ce_narrow","te","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,1.59361781667235e-11
"WITCH 6.0","SSP2_ce_narrow","usa","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,4.44503932301523e-12
"WITCH 6.0","SSP2_ce_narrow","world","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2060,0.0101618427655734
"WITCH 6.0","SSP2_ce_narrow","brazil","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.06018774730875e-06
"WITCH 6.0","SSP2_ce_narrow","canada","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,5.4278165145837e-05
"WITCH 6.0","SSP2_ce_narrow","ccasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.50662801572216e-11
"WITCH 6.0","SSP2_ce_narrow","china","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,0.00743162854388474
"WITCH 6.0","SSP2_ce_narrow","eu27","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,0.000161753375265743
"WITCH 6.0","SSP2_ce_narrow","india","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.96179721243454e-05
"WITCH 6.0","SSP2_ce_narrow","indonesia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.75889788695572e-11
"WITCH 6.0","SSP2_ce_narrow","japan","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.52439866352235e-06
"WITCH 6.0","SSP2_ce_narrow","korea","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.22589674357796e-05
"WITCH 6.0","SSP2_ce_narrow","laca","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.657185243649e-11
"WITCH 6.0","SSP2_ce_narrow","mena","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,3.51198763417153e-06
"WITCH 6.0","SSP2_ce_narrow","mexico","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,4.89820473121819e-08
"WITCH 6.0","SSP2_ce_narrow","oceania","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,4.78306110888205e-06
"WITCH 6.0","SSP2_ce_narrow","othereurope","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,3.196325295365e-05
"WITCH 6.0","SSP2_ce_narrow","sasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,2.94290294807721e-11
"WITCH 6.0","SSP2_ce_narrow","seasia","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.75312504582653e-11
"WITCH 6.0","SSP2_ce_narrow","southafrica","Final Energy|Transportation|Freight|Truck|Fuel-Cell-Electric|Hydrogen","EJ/yr",2065,1.82462405229578e-11
